npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet
3711,3711,[omim],[PF6],R1234yf,313.15,0.1748,0.0502,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3712,3712,[omim],[PF6],R1234yf,313.15,0.2276,0.0647,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3713,3713,[omim],[PF6],R1234yf,313.15,0.2788,0.0784,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3714,3714,[omim],[PF6],R1234yf,313.15,0.331,0.0933,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3715,3715,[omim],[PF6],R1234yf,313.15,0.3816,0.1066,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3716,3716,[omim],[PF6],R1234yf,323.15,0.0654,0.0158,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3717,3717,[omim],[PF6],R1234yf,323.15,0.127,0.0305,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3718,3718,[omim],[PF6],R1234yf,323.15,0.1832,0.0424,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3719,3719,[omim],[PF6],R1234yf,323.15,0.2386,0.0552,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3720,3720,[omim],[PF6],R1234yf,323.15,0.2924,0.0671,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3721,3721,[omim],[PF6],R1234yf,323.15,0.3474,0.0794,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3722,3722,[omim],[PF6],R1234yf,323.15,0.4011,0.0908,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3723,3723,[omim],[PF6],R1234yf,333.15,0.0683,0.0138,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3724,3724,[omim],[PF6],R1234yf,333.15,0.1304,0.0262,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3725,3725,[omim],[PF6],R1234yf,333.15,0.1911,0.0366,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3726,3726,[omim],[PF6],R1234yf,333.15,0.2491,0.0476,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3727,3727,[omim],[PF6],R1234yf,333.15,0.3056,0.0583,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3728,3728,[omim],[PF6],R1234yf,333.15,0.3634,0.0688,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3729,3729,[omim],[PF6],R1234yf,333.15,0.4196,0.0785,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3730,3730,[omim],[PF6],R1234yf,343.15,0.0731,0.0125,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3731,3731,[omim],[PF6],R1234yf,343.15,0.1358,0.0221,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3732,3732,[omim],[PF6],R1234yf,343.15,0.1988,0.0316,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3733,3733,[omim],[PF6],R1234yf,343.15,0.2595,0.0415,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3734,3734,[omim],[PF6],R1234yf,343.15,0.3184,0.0528,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3735,3735,[omim],[PF6],R1234yf,343.15,0.379,0.0599,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3736,3736,[omim],[PF6],R1234yf,343.15,0.4377,0.0689,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3737,3737,[omim],[PF6],R1234ze(E),283.15,0.085,0.1265,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3738,3738,[omim],[PF6],R1234ze(E),283.15,0.1231,0.183,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3739,3739,[omim],[PF6],R1234ze(E),283.15,0.1575,0.238,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3740,3740,[omim],[PF6],R1234ze(E),283.15,0.1903,0.2865,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3741,3741,[omim],[PF6],R1234ze(E),283.15,0.221,0.3378,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3742,3742,[omim],[PF6],R1234ze(E),283.15,0.2477,0.3877,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3743,3743,[omim],[PF6],R1234ze(E),293.15,0.0941,0.1069,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3744,3744,[omim],[PF6],R1234ze(E),293.15,0.1387,0.1504,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3745,3745,[omim],[PF6],R1234ze(E),293.15,0.1804,0.1925,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3746,3746,[omim],[PF6],R1234ze(E),293.15,0.2182,0.2364,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3747,3747,[omim],[PF6],R1234ze(E),293.15,0.2566,0.2791,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3748,3748,[omim],[PF6],R1234ze(E),293.15,0.2917,0.3215,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3749,3749,[omim],[PF6],R1234ze(E),303.15,0.1034,0.0872,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3750,3750,[omim],[PF6],R1234ze(E),303.15,0.1527,0.1228,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3751,3751,[omim],[PF6],R1234ze(E),303.15,0.1991,0.1578,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3752,3752,[omim],[PF6],R1234ze(E),303.15,0.2427,0.1931,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3753,3753,[omim],[PF6],R1234ze(E),303.15,0.2869,0.229,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3754,3754,[omim],[PF6],R1234ze(E),303.15,0.3284,0.2648,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3755,3755,[omim],[PF6],R1234ze(E),313.15,0.112,0.0704,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3756,3756,[omim],[PF6],R1234ze(E),313.15,0.1648,0.1014,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3757,3757,[omim],[PF6],R1234ze(E),313.15,0.2154,0.1305,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3758,3758,[omim],[PF6],R1234ze(E),313.15,0.2636,0.1595,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3759,3759,[omim],[PF6],R1234ze(E),313.15,0.3129,0.1885,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3760,3760,[omim],[PF6],R1234ze(E),313.15,0.3594,0.2189,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3761,3761,[omim],[PF6],R1234ze(E),323.15,0.1191,0.0592,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3762,3762,[omim],[PF6],R1234ze(E),323.15,0.1757,0.0847,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3763,3763,[omim],[PF6],R1234ze(E),323.15,0.2304,0.1077,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3764,3764,[omim],[PF6],R1234ze(E),323.15,0.2821,0.1328,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3765,3765,[omim],[PF6],R1234ze(E),323.15,0.3356,0.157,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3766,3766,[omim],[PF6],R1234ze(E),323.15,0.3863,0.1827,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3767,3767,[omim],[PF6],R1234ze(E),333.15,0.1259,0.0499,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3768,3768,[omim],[PF6],R1234ze(E),333.15,0.186,0.0705,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3769,3769,[omim],[PF6],R1234ze(E),333.15,0.2437,0.0907,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3770,3770,[omim],[PF6],R1234ze(E),333.15,0.299,0.1115,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3771,3771,[omim],[PF6],R1234ze(E),333.15,0.356,0.1321,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3772,3772,[omim],[PF6],R1234ze(E),333.15,0.4106,0.1539,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3773,3773,[omim],[PF6],R1234ze(E),343.15,0.1328,0.0403,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3774,3774,[omim],[PF6],R1234ze(E),343.15,0.1959,0.0582,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3775,3775,[omim],[PF6],R1234ze(E),343.15,0.2563,0.0765,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3776,3776,[omim],[PF6],R1234ze(E),343.15,0.315,0.0934,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3777,3777,[omim],[PF6],R1234ze(E),343.15,0.3753,0.112,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3778,3778,[omim],[PF6],R1234ze(E),343.15,0.434,0.1281,F[P-](F)(F)(F)(F)F,C(CCCCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs
3779,3779,[P66614],[Cl],R1234yf,283.15,0.064,0.158,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3780,3780,[P66614],[Cl],R1234yf,283.15,0.13,0.299,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3781,3781,[P66614],[Cl],R1234yf,283.15,0.18,0.38,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3782,3782,[P66614],[Cl],R1234yf,283.15,0.233,0.456,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3783,3783,[P66614],[Cl],R1234yf,283.15,0.281,0.516,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3784,3784,[P66614],[Cl],R1234yf,283.15,0.321,0.57,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3785,3785,[P66614],[Cl],R1234yf,283.15,0.362,0.623,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3786,3786,[P66614],[Cl],R1234yf,293.15,0.068,0.146,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3787,3787,[P66614],[Cl],R1234yf,293.15,0.142,0.261,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3788,3788,[P66614],[Cl],R1234yf,293.15,0.198,0.33,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3789,3789,[P66614],[Cl],R1234yf,293.15,0.258,0.397,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3790,3790,[P66614],[Cl],R1234yf,293.15,0.313,0.451,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3791,3791,[P66614],[Cl],R1234yf,293.15,0.362,0.501,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3792,3792,[P66614],[Cl],R1234yf,293.15,0.413,0.55,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3793,3793,[P66614],[Cl],R1234yf,293.15,0.46,0.594,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3794,3794,[P66614],[Cl],R1234yf,293.15,0.505,0.641,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3795,3795,[P66614],[Cl],R1234yf,303.15,0.073,0.126,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3796,3796,[P66614],[Cl],R1234yf,303.15,0.154,0.22,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3797,3797,[P66614],[Cl],R1234yf,303.15,0.215,0.284,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3798,3798,[P66614],[Cl],R1234yf,303.15,0.28,0.344,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3799,3799,[P66614],[Cl],R1234yf,303.15,0.341,0.394,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3800,3800,[P66614],[Cl],R1234yf,303.15,0.396,0.439,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3801,3801,[P66614],[Cl],R1234yf,303.15,0.454,0.483,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3802,3802,[P66614],[Cl],R1234yf,303.15,0.51,0.524,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3803,3803,[P66614],[Cl],R1234yf,303.15,0.566,0.566,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3804,3804,[P66614],[Cl],R1234yf,303.15,0.628,0.608,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3805,3805,[P66614],[Cl],R1234yf,313.15,0.079,0.102,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3806,3806,[P66614],[Cl],R1234yf,313.15,0.165,0.188,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3807,3807,[P66614],[Cl],R1234yf,313.15,0.23,0.244,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3808,3808,[P66614],[Cl],R1234yf,313.15,0.3,0.299,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3809,3809,[P66614],[Cl],R1234yf,313.15,0.366,0.344,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3810,3810,[P66614],[Cl],R1234yf,313.15,0.426,0.383,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3811,3811,[P66614],[Cl],R1234yf,313.15,0.49,0.425,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3812,3812,[P66614],[Cl],R1234yf,313.15,0.552,0.463,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3813,3813,[P66614],[Cl],R1234yf,313.15,0.615,0.501,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3814,3814,[P66614],[Cl],R1234yf,313.15,0.686,0.538,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3815,3815,[P66614],[Cl],R1234yf,323.15,0.084,0.087,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3816,3816,[P66614],[Cl],R1234yf,323.15,0.175,0.159,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3817,3817,[P66614],[Cl],R1234yf,323.15,0.244,0.209,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3818,3818,[P66614],[Cl],R1234yf,323.15,0.319,0.258,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3819,3819,[P66614],[Cl],R1234yf,323.15,0.389,0.299,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3820,3820,[P66614],[Cl],R1234yf,323.15,0.453,0.336,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3821,3821,[P66614],[Cl],R1234yf,323.15,0.522,0.375,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3822,3822,[P66614],[Cl],R1234yf,323.15,0.589,0.409,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3823,3823,[P66614],[Cl],R1234yf,323.15,0.659,0.442,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3824,3824,[P66614],[Cl],R1234yf,323.15,0.737,0.477,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3825,3825,[P66614],[Cl],R1234yf,333.15,0.088,0.074,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3826,3826,[P66614],[Cl],R1234yf,333.15,0.184,0.137,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3827,3827,[P66614],[Cl],R1234yf,333.15,0.256,0.181,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3828,3828,[P66614],[Cl],R1234yf,333.15,0.336,0.225,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3829,3829,[P66614],[Cl],R1234yf,333.15,0.41,0.262,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3830,3830,[P66614],[Cl],R1234yf,333.15,0.478,0.296,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3831,3831,[P66614],[Cl],R1234yf,333.15,0.552,0.332,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3832,3832,[P66614],[Cl],R1234yf,333.15,0.624,0.364,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3833,3833,[P66614],[Cl],R1234yf,333.15,0.698,0.395,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
3834,3834,[P66614],[Cl],R1234yf,333.15,0.783,0.427,[Cl-],CCCCCC[P+](CCCCCC)(CCCCCC)CCCCCCCCCCCCCC,C(=C(F)F)(C(F)(F)F)F,Table S4. VLE HFOs
