model_family,seed,case_id,sample_id,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g_atom,P_g_graph
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0324065238237381,0.0658189207315445,0.021939640243848164,0.05927497941964471,0.059167557312748684
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,CF3,Anion:CF3,8,0.1014755368232727,0.24382013082504272,0.03047751635313034,0.21957870284285885,0.2191807675399735
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.012242486700415611,0.17141857743263245,0.02856976290543874,0.1543755585252914,0.15409578874869417
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0128883495926857,0.034795455634593964,0.034795455634593964,0.03133597290435728,0.03127918374535662
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,CF3,Refri:CF3,8,-0.04429667443037033,0.14811894297599792,0.01851486787199974,0.13339245309675837,0.13315071031597667
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__332.9__0.623,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.23487228155136108,0.3422061800956726,0.1711030900478363,0.30818287594200483,0.30762436619358985
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.015700239688158035,0.06076701357960701,0.012153402715921403,0.09343586298425055,0.0932612586875342
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.01645229384303093,0.037470944225788116,0.012490314741929373,0.057615633948912504,0.05750796718238184
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,CF3,Anion:CF3,8,0.06535977125167847,0.14847338199615479,0.018559172749519348,0.2282939009143047,0.22786728639242146
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.006719113327562809,0.10895216464996338,0.01815869410832723,0.1675257500475198,0.16721269342413464
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.00811606366187334,0.022843392565846443,0.022843392565846443,0.03512418945982501,0.03505855262400536
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,CF3,Refri:CF3,8,-0.02060678042471409,0.0742606520652771,0.009282581508159637,0.11418379319237902,0.11397041708314223
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.453,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.13305407762527466,0.19759321212768555,0.09879660606384277,0.3038209582373849,0.3032532057380082
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.022890722379088402,0.10151287913322449,0.020302575826644898,0.0918072135492528,0.09164644867586083
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.029807910323143005,0.06268833577632904,0.020896111925443012,0.05669469212976989,0.056595413275202004
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,CF3,Anion:CF3,8,0.09276345372200012,0.23853199183940887,0.02981649897992611,0.2157259029604437,0.21534814236695615
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.015410617925226688,0.1607242077589035,0.02678736795981725,0.14535733584002647,0.14510279861152886
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.012185165658593178,0.0320846326649189,0.0320846326649189,0.029017014864210128,0.02896620277068814
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,CF3,Refri:CF3,8,-0.04114345461130142,0.16329966485500336,0.02041245810687542,0.14768655299579514,0.14742793704312462
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__342.9__0.8,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.24300184845924377,0.3468760848045349,0.17343804240226746,0.31371119669440806,0.3131618527064091
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.014418045990169048,0.057269129902124405,0.011453825980424881,0.09732684618743746,0.09715249896804394
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.01476352196186781,0.03461945056915283,0.011539816856384277,0.05883452300385907,0.058729129313506545
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,CF3,Anion:CF3,8,0.05767197161912918,0.13500440120697021,0.016875550150871277,0.229435170629517,0.22902417011324322
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.007053792476654053,0.09601636230945587,0.016002727051575977,0.1631763873825334,0.16288408006420074
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.007191641256213188,0.019982723519206047,0.019982723519206047,0.03395992678225955,0.03389909239753191
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,CF3,Refri:CF3,8,-0.018310360610485077,0.06986310333013535,0.008732887916266918,0.11872985539696321,0.11851716772692827
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(E)__352.8__0.511,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.11983361840248108,0.175665482878685,0.0878327414393425,0.29853723047294783,0.29800244343260585
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.0243998933583498,0.08905023336410522,0.017810046672821045,0.1589898943462101,0.158729180353143
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.04042952135205269,0.065716952085495,0.021905650695164997,0.11733075674386007,0.11713835602414095
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,CF3,Anion:CF3,8,0.05199897289276123,0.1031840443611145,0.012898005545139313,0.18422433823515327,0.18392224442573893
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.0025150487199425697,0.08069828152656555,0.013449713587760925,0.1440783563291709,0.1438420944978917
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0058443802408874035,0.01771283894777298,0.01771283894777298,0.0316244246251803,0.031572566423397196
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,CF3,Refri:CF3,8,-0.012663217261433601,0.0463876873254776,0.0057984609156847,0.08282037259450385,0.08268456251591233
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.05,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.1031021922826767,0.15734992921352386,0.07867496460676193,0.28093187042815526,0.28047119416932564
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.026382964104413986,0.09536051005125046,0.019072102010250093,0.15760596839987695,0.15734834808256504
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.04212258756160736,0.06926906853914261,0.023089689513047535,0.11448364340125362,0.1142965101800978
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,CF3,Anion:CF3,8,0.057735737413167953,0.11430758982896805,0.014288448728621006,0.18892053304631204,0.18861172641821125
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.002549516037106514,0.08993776142597198,0.014989626904328665,0.14864358399131214,0.14840061345115427
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.006487902253866196,0.019615167751908302,0.019615167751908302,0.03241873923707067,0.03236574805930057
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,CF3,Refri:CF3,8,-0.013679882511496544,0.049735501408576965,0.006216937676072121,0.08219976863734726,0.08206540614654623
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__293.1__0.06,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.10863876342773438,0.16683083772659302,0.08341541886329651,0.27572771710985233,0.275277016779816
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.0204429030418396,0.07593652606010437,0.015187305212020875,0.16417226029917156,0.1639155295364413
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.03304091840982437,0.054844461381435394,0.01828148712714513,0.11857191337346909,0.11838649192831581
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,CF3,Anion:CF3,8,0.043252281844615936,0.08655661344528198,0.010819576680660248,0.18713253832425944,0.18683990253299917
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.0021331626921892166,0.06688018143177032,0.011146696905295054,0.14459274244626047,0.14436662991673913
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.004871458280831575,0.014658846892416477,0.014658846892416477,0.031691942633808076,0.031642383124851126
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,CF3,Refri:CF3,8,-0.009731883183121681,0.037832170724868774,0.004729021340608597,0.08179190308244814,0.08166399781011255
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0831560343503952,0.12583297491073608,0.06291648745536804,0.27204673406989005,0.2716213103996015
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.021367624402046204,0.07929645478725433,0.015859290957450867,0.15286036876568102,0.15261182770495443
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.03499035909771919,0.057693611830472946,0.019231203943490982,0.11121640688087457,0.11103557620540533
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,CF3,Anion:CF3,8,0.04853601008653641,0.09794044494628906,0.012242555618286133,0.1888005279899476,0.18849355055772452
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.002564983442425728,0.07556606829166412,0.012594344715277353,0.14566927482731631,0.14543242601965475
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.005531011614948511,0.0165218748152256,0.0165218748152256,0.03184934160967994,0.03179755664271281
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Refri,CF3,Refri:CF3,8,-0.01242388691753149,0.04533831775188446,0.0056672897189855576,0.08739901410929962,0.08725690897211731
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.09671305119991302,0.14639416337013245,0.07319708168506622,0.28220512326736064,0.2817462760118835
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.012285483069717884,0.04923023656010628,0.009846047312021256,0.12753244993099522,0.1273262306720474
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.019170332700014114,0.033921901136636734,0.011307300378878912,0.0878757337066705,0.08773363913627459
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,CF3,Anion:CF3,8,0.03890445828437805,0.08074251562356949,0.010092814452946186,0.2091659831553579,0.20882776292931562
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.002427363069728017,0.06056065484881401,0.010093442474802336,0.15688424882673327,0.15663056787297494
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.00446623470634222,0.013152895495295525,0.013152895495295525,0.034072982447553114,0.03401788662531903
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Refri,CF3,Refri:CF3,8,-0.00975116342306137,0.03563139960169792,0.00445392495021224,0.09230424233543462,0.09215498689133038
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07477673888206482,0.11278167366981506,0.05639083683490753,0.29216441267489374,0.29169198445207406
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.011719263158738613,0.04602699354290962,0.009205398708581924,0.10564427385473743,0.10545978033122627
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.01681997999548912,0.030978336930274963,0.010326112310091654,0.07110357766851025,0.07097940482790414
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,CF3,Anion:CF3,8,0.044767603278160095,0.09364372491836548,0.011705465614795685,0.21493742168561625,0.2145620623706788
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.003143038135021925,0.07042461633682251,0.011737436056137085,0.16164335060177323,0.1613610622181579
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.005233801901340485,0.015330344438552856,0.015330344438552856,0.03518724516829581,0.03512579537450314
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Refri,CF3,Refri:CF3,8,-0.011110411956906319,0.04227585718035698,0.005284482147544622,0.09703441154029951,0.09686495398397689
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.09050291776657104,0.13699910044670105,0.06849955022335052,0.3144496168743034,0.31390047288696676
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.009670843370258808,0.0368504635989666,0.0073700927197933195,0.1019558239332784,0.10178169716988236
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.012427696958184242,0.02424641326069832,0.008082137753566107,0.06708363477659447,0.06696906499774462
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,CF3,Anion:CF3,8,0.037658222019672394,0.07909727841615677,0.009887159802019596,0.21884197386394164,0.21846822135884625
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.0028552087023854256,0.05909552425146103,0.009849254041910172,0.1635022270383515,0.16322298733919646
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.00439052889123559,0.0129097830504179,0.0129097830504179,0.035718073509993516,0.03565707186933092
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Refri,CF3,Refri:CF3,8,-0.008746301755309105,0.034487441182136536,0.004310930147767067,0.09541794424463665,0.09525498329586245
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07610822468996048,0.11474867165088654,0.05737433582544327,0.3174802762520319,0.31693806286182846
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.010933907702565193,0.0391736663877964,0.007834733277559281,0.0903695429540776,0.09020267416382967
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.012220995500683784,0.0251096673309803,0.008369889110326767,0.05792537103794097,0.057818410924236785
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,CF3,Anion:CF3,8,0.044904306530952454,0.09504887461662292,0.011881109327077866,0.21926779261283283,0.21886291116608003
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.0036458559334278107,0.0718989148736,0.011983152478933334,0.1658632616028377,0.16555699246718095
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.0053813885897397995,0.01569288969039917,0.01569288969039917,0.03620185189997743,0.036135004607916285
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Refri,CF3,Refri:CF3,8,-0.01080594677478075,0.04379299283027649,0.005474124103784561,0.1010258449511931,0.10083929913077938
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.24,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.09467053413391113,0.1427660882472992,0.0713830441236496,0.3293464036919748,0.3287382603489846
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.00879981741309166,0.031800638884305954,0.006360127776861191,0.09008038076382725,0.08991740815722951
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.008556307293474674,0.01955270953476429,0.00651756984492143,0.05538616775165847,0.05528596360008397
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,CF3,Anion:CF3,8,0.037542276084423065,0.07938790321350098,0.009923487901687622,0.22487889553197915,0.22447204667695764
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.003171689808368683,0.05914729833602905,0.009857883056004843,0.16754415452611013,0.16724103516369399
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.004421353340148926,0.012939092703163624,0.012939092703163624,0.03665204342843115,0.036585732884403525
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Refri,CF3,Refri:CF3,8,-0.007501260377466679,0.03434424102306366,0.0042930301278829575,0.09728553944018509,0.09710953132596095
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.24,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07718078792095184,0.1158532202243805,0.05792661011219025,0.3281727209473796,0.3275789938417262
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.010480325669050217,0.03669336065649986,0.007338672131299973,0.08577563763339821,0.08561248191378024
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.010214367881417274,0.022897956892848015,0.007632652297616005,0.053527036440533436,0.05342522149178542
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,CF3,Anion:CF3,8,0.043851837515830994,0.09468267858028412,0.011835334822535515,0.2213334233429864,0.22091242018920773
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.003938024863600731,0.07102333754301071,0.01183722292383512,0.166026549642971,0.16571074690538642
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.005300161894410849,0.015326647087931633,0.015326647087931633,0.03582808724053255,0.03575993785082764
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Refri,CF3,Refri:CF3,8,-0.011000595986843109,0.046199068427085876,0.0057748835533857346,0.1079965007702374,0.10779107826000554
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__342.9__0.31,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.09454527497291565,0.1409599483013153,0.07047997415065765,0.32951273009588394,0.32888595671260873
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.008773921057581902,0.031212912872433662,0.0062425825744867325,0.08649673766073224,0.08633815995754983
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0074115633033216,0.018643420189619064,0.006214473396539688,0.05166435544900637,0.051569637254481646
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,CF3,Anion:CF3,8,0.037509627640247345,0.08155577629804611,0.010194472037255764,0.22600609613079783,0.22559175070461285
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-0.003615990746766329,0.059734150767326355,0.009955691794554392,0.16553434757674382,0.16523086726816294
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-0.004471337888389826,0.012890114448964596,0.012890114448964596,0.03572088425279906,0.03565539582012925
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Refri,CF3,Refri:CF3,8,-0.008431170135736465,0.03920084238052368,0.00490010529756546,0.10863276341191722,0.10843360290508065
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.31,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.07955537736415863,0.11761932075023651,0.058809660375118256,0.32594482842233646,0.3253472615816293
V7-B,42,Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__352.8__0.41,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-0.010298505425453186,0.03926319628953934,0.007852639257907867,0.08698036341030586,0.08681919951775079
