sample_id,npy_idx,excel_pos,cation,anion,refrigerant,T_K,P_MPa,x1,anion_smiles,cation_smiles,refri_smiles,sheet,refrigerant_species_id,refrigerant_inchikey,refrigerant_formula
[hmim]__[Tf2N]__R1234yf__353.21__0.9251__#3524,3524,3524,[hmim],[Tf2N],R1234yf,353.21,0.9251,0.1904,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,C=C(F)C(F)(F)F,Table S4. VLE HFOs,REF_R1234YF,FXRLMCRCYDHQFW-UHFFFAOYSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__293.12__0.0497__#3525,3525,3525,[hmim],[Tf2N],R1234ze(E),293.12,0.0497,0.0565,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__292.98__0.1065__#3526,3526,3526,[hmim],[Tf2N],R1234ze(E),292.98,0.1065,0.1263,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__293.1__0.1609__#3527,3527,3527,[hmim],[Tf2N],R1234ze(E),293.1,0.1609,0.2017,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__293.1__0.2212__#3528,3528,3528,[hmim],[Tf2N],R1234ze(E),293.1,0.2211999999999999,0.2816,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__293.1__0.2579__#3529,3529,3529,[hmim],[Tf2N],R1234ze(E),293.1,0.2578999999999999,0.3312,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__303.15__0.0608__#3530,3530,3530,[hmim],[Tf2N],R1234ze(E),303.15,0.0608,0.0498,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__303.13__0.1311__#3531,3531,3531,[hmim],[Tf2N],R1234ze(E),303.13,0.1311,0.1135,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__303.34__0.2012__#3532,3532,3532,[hmim],[Tf2N],R1234ze(E),303.34,0.2012,0.1833,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__303.23__0.2755__#3533,3533,3533,[hmim],[Tf2N],R1234ze(E),303.23,0.2755,0.2609,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__303.15__0.3255__#3534,3534,3534,[hmim],[Tf2N],R1234ze(E),303.15,0.3255,0.308,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__313.15__0.0727__#3535,3535,3535,[hmim],[Tf2N],R1234ze(E),313.15,0.0727,0.0429,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__313.11__0.1571__#3536,3536,3536,[hmim],[Tf2N],R1234ze(E),313.11,0.1571,0.1002,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__313.09__0.2414__#3537,3537,3537,[hmim],[Tf2N],R1234ze(E),313.09,0.2414,0.1652,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__313.22__0.3352__#3538,3538,3538,[hmim],[Tf2N],R1234ze(E),313.22,0.3352,0.2376,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__313.17__0.3983__#3539,3539,3539,[hmim],[Tf2N],R1234ze(E),313.17,0.3983,0.2822,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__323.19__0.0852__#3540,3540,3540,[hmim],[Tf2N],R1234ze(E),323.19,0.0852,0.038,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__324.14__0.1835__#3541,3541,3541,[hmim],[Tf2N],R1234ze(E),324.14,0.1835,0.0876,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__323.09__0.2839__#3542,3542,3542,[hmim],[Tf2N],R1234ze(E),323.09,0.2839,0.1463,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__323.21__0.3972__#3543,3543,3543,[hmim],[Tf2N],R1234ze(E),323.21,0.3972,0.2133,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__323.18__0.4742__#3544,3544,3544,[hmim],[Tf2N],R1234ze(E),323.18,0.4742,0.2548,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__333.2__0.0977__#3545,3545,3545,[hmim],[Tf2N],R1234ze(E),333.2,0.0977,0.0334,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__333.17__0.2102__#3546,3546,3546,[hmim],[Tf2N],R1234ze(E),333.17,0.2102,0.0745,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__333.11__0.3263__#3547,3547,3547,[hmim],[Tf2N],R1234ze(E),333.11,0.3263,0.1279,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__333.21__0.4586__#3548,3548,3548,[hmim],[Tf2N],R1234ze(E),333.21,0.4586,0.1895,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__333.2__0.55__#3549,3549,3549,[hmim],[Tf2N],R1234ze(E),333.2,0.55,0.2273,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__343.2__0.1099__#3550,3550,3550,[hmim],[Tf2N],R1234ze(E),343.2,0.1099,0.0274,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__343.18__0.2359__#3551,3551,3551,[hmim],[Tf2N],R1234ze(E),343.18,0.2359,0.0629,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__343.11__0.3663__#3552,3552,3552,[hmim],[Tf2N],R1234ze(E),343.11,0.3663,0.1114,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__343.22__0.5186__#3553,3553,3553,[hmim],[Tf2N],R1234ze(E),343.22,0.5186000000000001,0.1666,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__343.21__0.6234__#3554,3554,3554,[hmim],[Tf2N],R1234ze(E),343.21,0.6234,0.201,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__353.21__0.1221__#3555,3555,3555,[hmim],[Tf2N],R1234ze(E),353.21,0.1221,0.0228,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__353.21__0.2612__#3556,3556,3556,[hmim],[Tf2N],R1234ze(E),353.21,0.2612,0.0535,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__353.14__0.4066__#3557,3557,3557,[hmim],[Tf2N],R1234ze(E),353.14,0.4066,0.0952,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__353.22__0.5758__#3558,3558,3558,[hmim],[Tf2N],R1234ze(E),353.22,0.5758,0.1457,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1234ze(E)__353.23__0.6937__#3559,3559,3559,[hmim],[Tf2N],R1234ze(E),353.23,0.6937000000000001,0.1766,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,F/C=C/C(F)(F)F,Table S4. VLE HFOs,REF_R1234ZE_E,CDOOAUSHHFGWSA-OWOJBTEDSA-N,C3H2F4
[hmim]__[Tf2N]__R1233zd(E)__303.24__0.009__#3560,3560,3560,[hmim],[Tf2N],R1233zd(E),303.24,0.009,0.014,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__303.16__0.02__#3561,3561,3561,[hmim],[Tf2N],R1233zd(E),303.16,0.02,0.027,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__303.15__0.032__#3562,3562,3562,[hmim],[Tf2N],R1233zd(E),303.15,0.032,0.045,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__303.33__0.048__#3563,3563,3563,[hmim],[Tf2N],R1233zd(E),303.33,0.048,0.068,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__303.12__0.064__#3564,3564,3564,[hmim],[Tf2N],R1233zd(E),303.12,0.064,0.092,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__303.23__0.081__#3565,3565,3565,[hmim],[Tf2N],R1233zd(E),303.23,0.081,0.113,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.15__0.01__#3566,3566,3566,[hmim],[Tf2N],R1233zd(E),313.15,0.01,0.014,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.13__0.022__#3567,3567,3567,[hmim],[Tf2N],R1233zd(E),313.13,0.022,0.026,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.15__0.036__#3568,3568,3568,[hmim],[Tf2N],R1233zd(E),313.15,0.036,0.042,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.13__0.053__#3569,3569,3569,[hmim],[Tf2N],R1233zd(E),313.13,0.053,0.065,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.15__0.071__#3570,3570,3570,[hmim],[Tf2N],R1233zd(E),313.15,0.071,0.089,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__313.13__0.09__#3571,3571,3571,[hmim],[Tf2N],R1233zd(E),313.13,0.09,0.109,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.16__0.012__#3572,3572,3572,[hmim],[Tf2N],R1233zd(E),323.16,0.012,0.012,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.15__0.025__#3573,3573,3573,[hmim],[Tf2N],R1233zd(E),323.15,0.025,0.024,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.15__0.041__#3574,3574,3574,[hmim],[Tf2N],R1233zd(E),323.15,0.041,0.04,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.17__0.06__#3575,3575,3575,[hmim],[Tf2N],R1233zd(E),323.17,0.06,0.062,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.15__0.081__#3576,3576,3576,[hmim],[Tf2N],R1233zd(E),323.15,0.081,0.084,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__323.15__0.102__#3577,3577,3577,[hmim],[Tf2N],R1233zd(E),323.15,0.102,0.104,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.16__0.014__#3578,3578,3578,[hmim],[Tf2N],R1233zd(E),333.16,0.014,0.011,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.17__0.029__#3579,3579,3579,[hmim],[Tf2N],R1233zd(E),333.17,0.029,0.022,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.16__0.047__#3580,3580,3580,[hmim],[Tf2N],R1233zd(E),333.16,0.047,0.037,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.17__0.068__#3581,3581,3581,[hmim],[Tf2N],R1233zd(E),333.17,0.068,0.058,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.16__0.092__#3582,3582,3582,[hmim],[Tf2N],R1233zd(E),333.16,0.092,0.079,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__333.18__0.115__#3583,3583,3583,[hmim],[Tf2N],R1233zd(E),333.18,0.115,0.098,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__343.16__0.017__#3584,3584,3584,[hmim],[Tf2N],R1233zd(E),343.16,0.017,0.01,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__343.16__0.033__#3585,3585,3585,[hmim],[Tf2N],R1233zd(E),343.16,0.033,0.02,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__343.16__0.053__#3586,3586,3586,[hmim],[Tf2N],R1233zd(E),343.16,0.053,0.034,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
[hmim]__[Tf2N]__R1233zd(E)__343.17__0.078__#3587,3587,3587,[hmim],[Tf2N],R1233zd(E),343.17,0.078,0.054,FC(S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F)(F)F,C(CCCCC)[N+]1=CN(C=C1)C,FC(F)(F)/C=C/Cl,Table S4. VLE HFOs,REF_R1233ZD_E,LDTMPQQAWUMPKS-OWOJBTEDSA-N,C3H2ClF3
