case_id,sample_id,seed,component,group_name,full_group_id,n_atoms,A_g_signed,A_g_abs,A_tilde_g,P_g,group_rank
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.07,46,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,42,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Anion,CF3,Anion:CF3,8,1.392133179567434e-10,1.8942120094678216e-10,2.367765011834777e-11,0.28091150345126,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Refri,CF3,Refri:CF3,8,1.256006115085695e-10,1.695633928405771e-10,2.1195424105072136e-11,0.2514623884499888,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,9.487692576026774e-11,1.3169805523904898e-10,2.194967587317483e-11,0.19530812028375963,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,2.2842544804453635e-11,6.754730802471798e-11,1.3509461604943596e-11,0.10017260874953408,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,4.179256073155724e-11,5.857374134332627e-11,1.9524580447775424e-11,0.08686481587740416,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Refri,Alkene_C=C,Refri:Alkene_C=C,2,2.307877933899194e-11,3.759629239874496e-11,1.879814619937248e-11,0.05575527432587548,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,1.2947464281265475e-11,1.8909172838643684e-11,1.8909172838643684e-11,0.02804228958835224,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-6.4091414868365506e-18,1.1848008386954525e-17,2.369601677390905e-18,1.1847463797308349e-05,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Anion,CF3,Anion:CF3,8,-2.1858461719697254e-18,9.258776732527776e-18,1.157347091565972e-18,9.25835115602748e-06,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Refri,CF3,Refri:CF3,8,-2.1127026746059357e-18,9.129660249557996e-18,1.1412075311947495e-18,9.129240607852603e-06,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-3.604845251290275e-18,8.957478882742327e-18,1.4929131471237211e-18,8.957067155294467e-06,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.8265909561381648e-19,2.970549612502083e-18,9.901832041673611e-19,2.9704130722069055e-06,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-1.1832179665547864e-18,2.7539439939013708e-18,1.3769719969506854e-18,2.7538174098092393e-06,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-5.582196827553254e-19,1.0483523715326094e-18,1.0483523715326094e-18,1.0483041843750354e-06,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.004168054088950157,0.04445866122841835,0.007409776871403058,0.22864182340316988,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Refri,CF3,Refri:CF3,8,-0.006991217378526926,0.03967120870947838,0.004958901088684797,0.20402093192461926,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Anion,CF3,Anion:CF3,8,-0.0001345500349998474,0.037169900722801685,0.004646237590350211,0.19115721531317292,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.009096973109990358,0.030396755319088697,0.0060793510638177395,0.1563243104867486,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.028549302369356155,0.02885931171476841,0.014429655857384205,0.1484175517279708,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0028208564035594463,0.008227866375818849,0.0027426221252729497,0.04231423796635495,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0055956002324819565,0.005663053598254919,0.005663053598254919,0.029123929172820726,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__303__0.09,46,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,42,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Anion,CF3,Anion:CF3,8,-9.400238226708879e-11,1.0954090932935312e-10,1.369261366616914e-11,0.2756254391439459,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Refri,CF3,Refri:CF3,8,-8.665521251949304e-11,1.0086892345689824e-10,1.260861543211228e-11,0.2538050988803931,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-6.378797663686431e-11,7.631247717077017e-11,1.2718746195128361e-11,0.19201648188910542,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.091480211675184e-11,4.085077935644943e-11,8.170155871289886e-12,0.10278821007081652,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-3.002425218168181e-11,3.5369149449515636e-11,1.1789716483171878e-11,0.08899540280298099,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-1.729140094997028e-11,2.2530430646150457e-11,1.1265215323075228e-11,0.05669078227455781,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-8.26911629447924e-12,1.0954032819698867e-11,1.0954032819698867e-11,0.02756239769061013,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-3.312847651625701e-18,6.124165461500421e-18,1.2248330923000842e-18,6.124019955079966e-06,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Anion,CF3,Anion:CF3,8,-1.1298505740289437e-18,4.7858065657364405e-18,5.982258207170551e-19,4.785692857903635e-06,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Refri,CF3,Refri:CF3,8,-1.0920436766714452e-18,4.719067359168978e-18,5.898834198961222e-19,4.718955237018844e-06,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-1.8633235139010188e-18,4.630068412124983e-18,7.716780686874972e-19,4.6299584045353215e-06,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-9.441548725370509e-20,1.5354595955206924e-18,5.118198651735641e-19,1.5354231139411364e-06,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-6.115983197676199e-19,1.4234974942867664e-18,7.117487471433832e-19,1.4234636728581616e-06,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-2.8854044999319733e-19,5.418871566568307e-19,5.418871566568307e-19,5.418742817498819e-07,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0029499907977879047,0.03269708901643753,0.005449514836072922,0.23214921478151462,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Refri,CF3,Refri:CF3,8,-0.005409464240074158,0.02855631895363331,0.0035695398692041636,0.20274976218230772,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Anion,CF3,Anion:CF3,8,-0.0006081489846110344,0.026846425607800484,0.0033558032009750605,0.19060952555770572,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0064632180146873,0.022312696324661374,0.004462539264932275,0.15842006390307378,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.02004571445286274,0.02031499519944191,0.010157497599720955,0.14423639307675948,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0020322444033809006,0.00597129570087418,0.001990431900291393,0.04239617806616627,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.004104390740394592,0.00414632074534893,0.00414632074534893,0.029438862425372376,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.13,46,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,42,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Anion,CF3,Anion:CF3,8,-3.8404589404461564e-11,3.9584058253439025e-11,4.948007281679878e-12,0.2677385973706939,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Refri,CF3,Refri:CF3,8,-3.615797938838483e-11,3.7757817705763586e-11,4.719727213220448e-12,0.25538627413072823,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-2.5947255628822052e-11,2.760744931273873e-11,4.601241552123121e-12,0.18673122671380016,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-1.0792158508000915e-11,1.5786379365181902e-11,3.1572758730363804e-12,0.10677589047930078,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.3004903143959412e-11,1.3532764752549609e-11,4.510921584183203e-12,0.09153289514170553,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-7.763382818548603e-12,8.642264855140969e-12,4.321132427570484e-12,0.05845453883497302,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-3.1845134168539957e-12,3.9351820413369154e-12,3.9351820413369154e-12,0.026616778739566298,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-3.7854673241728005e-18,6.997854820982125e-18,1.3995709641964251e-18,6.997664837135611e-06,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Anion,CF3,Anion:CF3,8,-1.291038322762871e-18,5.4685621671207455e-18,6.835702708900932e-19,5.468413701840743e-06,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Refri,CF3,Refri:CF3,8,-1.2478375486519762e-18,5.392300767534302e-18,6.740375959417877e-19,5.392154372665077e-06,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-2.129149248231386e-18,5.290605011677925e-18,8.817675019463208e-19,5.290461377733492e-06,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-1.0788500554283449e-19,1.7545122211684897e-18,5.848374070561632e-19,1.7544645881453618e-06,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-6.988505715506321e-19,1.6265773657037414e-18,8.132886828518707e-19,1.6265332059672943e-06,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,44,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-3.2970436939386276e-19,6.191941125375413e-19,6.191941125375413e-19,6.191773021174557e-07,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.00345519557595253,0.038569072261452675,0.006428178710242112,0.23020434894878192,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Refri,CF3,Refri:CF3,8,-0.006226266268640757,0.03405793313868344,0.00425724164233543,0.2032790488602867,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Anion,CF3,Anion:CF3,8,-0.0004723537713289261,0.0320344427600503,0.004004305345006287,0.19120159254866778,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.00770871527493,0.026335112750530243,0.005267022550106049,0.1571844260119168,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.024255670607089996,0.02454514428973198,0.01227257214486599,0.14650077457836277,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.002413467736914754,0.007082980824634433,0.0023609936082114777,0.04227566010140435,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,45,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.004863923881202936,0.004918075166642666,0.004918075166642666,0.029354148944611018,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,0.0,0.0,0.0,0.0,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,0.0,0.0,0.0,0.0,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Anion,CF3,Anion:CF3,8,0.0,0.0,0.0,0.0,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,0.0,0.0,0.0,0.0,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,0.0,0.0,0.0,0.0,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Refri,CF3,Refri:CF3,8,0.0,0.0,0.0,0.0,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,Refri,Alkene_C=C,Refri:Alkene_C=C,2,0.0,0.0,0.0,0.0,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Anion,CF3,Anion:CF3,8,-1.1683988151989233e-10,1.367774834365454e-10,1.7097185429568174e-11,0.2759353826242356,1
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Refri,CF3,Refri:CF3,8,-1.0764431533638597e-10,1.2583502642660171e-10,1.5729378303325214e-11,0.2538600308483065,2
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Anion,Sulfonyl_SO2,Anion:Sulfonyl_SO2,6,-7.929451539823162e-11,9.528151184712286e-11,1.5880251974520476e-11,0.1922212616285546,3
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.5807208583680796e-11,5.092299108430676e-11,1.0184598216861352e-11,0.10273222372699639,4
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Cation,Alkyl_Chain,Cation:Alkyl_Chain,3,-3.725649129482367e-11,4.409943677591288e-11,1.4699812258637628e-11,0.08896636094288234,5
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Refri,Alkene_C=C,Refri:Alkene_C=C,2,-2.1433566727013798e-11,2.809426996597253e-11,1.4047134982986265e-11,0.056677480370558565,6
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,Anion,Sulfonimide_N,Anion:Sulfonimide_N,1,-1.0294343502637027e-11,1.3675923241085464e-11,1.3675923241085464e-11,0.027589856293995185,7
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,Cation,Imidazolium_Ring,Cation:Imidazolium_Ring,5,-2.3032099435493816e-18,4.257738391790497e-18,8.515476783580994e-19,4.257668060362073e-06,1
