case_id,sample_id,seed,atom_idx,local_atom_idx,component,atom_symbol,primary_group_id,overlapping_group_ids,a_i_signed,a_i_abs
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,17,9,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,18,10,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,19,11,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,20,12,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,10,2,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,11,3,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,12,4,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,14,6,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,15,7,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,13,5,Anion,N,Sulfonimide_N,Sulfonimide_N,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,24,1,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,23,0,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,25,2,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,26,3,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,29,6,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,30,7,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,31,8,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,32,9,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,27,4,Refri,C,Alkene_C=C,Alkene_C=C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__322.5__0.17,46,28,5,Refri,C,Alkene_C=C,Alkene_C=C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,9,1,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,8,0,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,21,13,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,22,14,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,17,9,Anion,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,18,10,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,19,11,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,20,12,Anion,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,10,2,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,11,3,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,12,4,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,14,6,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,15,7,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,13,5,Anion,N,Sulfonimide_N,Sulfonimide_N,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,24,1,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,23,0,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,25,2,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,26,3,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,29,6,Refri,C,CF3,CF3;Alkyl_Chain,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,30,7,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,31,8,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,32,9,Refri,F,CF3,CF3,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,27,4,Refri,C,Alkene_C=C,Alkene_C=C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,42,28,5,Refri,C,Alkene_C=C,Alkene_C=C,0.0,0.0
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-6.615946505916792e-12,1.1519476345034363e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-6.188867994472158e-12,1.1179687384177406e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-6.0669199698770715e-12,1.096008526990655e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-7.390739496099252e-13,6.07049089815237e-12
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-6.196400163804849e-12,1.1193251187036068e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.4733471387362584e-11,1.7268598009878566e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.1322659823620462e-11,1.3488018861529394e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.1200360083840621e-11,1.3342819904504921e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,9,1,Anion,C,CF3,CF3;Alkyl_Chain,-2.2051006853818222e-11,2.524998612973839e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,8,0,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,21,13,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,22,14,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,17,9,Anion,C,CF3,CF3;Alkyl_Chain,-2.2051006853818222e-11,2.524998612973839e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,18,10,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,19,11,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,20,12,Anion,F,CF3,CF3,-1.2122977968709314e-11,1.4379585196178102e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,10,2,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-2.1769853281172757e-11,2.467254872628999e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,11,3,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-8.938702208971527e-12,1.148410359863572e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,12,4,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-8.938702208971527e-12,1.148410359863572e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,14,6,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-2.1769853281172757e-11,2.467254872628999e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,15,7,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-8.938702208971527e-12,1.148410359863572e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-8.938702208971527e-12,1.148410359863572e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,13,5,Anion,N,Sulfonimide_N,Sulfonimide_N,-1.0294343502637027e-11,1.3675923241085464e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,24,1,Refri,C,CF3,CF3;Alkyl_Chain,-1.977733601887799e-11,2.239544834303775e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,23,0,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,25,2,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,26,3,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,29,6,Refri,C,CF3,CF3;Alkyl_Chain,-1.977733601887799e-11,2.239544834303775e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,30,7,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,31,8,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,32,9,Refri,F,CF3,CF3,-1.1348273883104998e-11,1.350735495675437e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,27,4,Refri,C,Alkene_C=C,Alkene_C=C,-1.0716783363506899e-11,1.4047134982986265e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,43,28,5,Refri,C,Alkene_C=C,Alkene_C=C,-1.0716783363506899e-11,1.4047134982986265e-11
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-7.606314507312989e-19,1.104681096500786e-18
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.9677596356935184e-19,7.174868473538753e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.909378779023174e-19,7.03372664561883e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-6.577281662769592e-19,1.0138391910520234e-18
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,-2.9713648506945425e-19,7.183585923219296e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,-3.830282444646669e-20,4.1932825139064105e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.3743179362565207e-20,3.2584572693266774e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-1.359500417299311e-20,3.2233245822660775e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,9,1,Anion,C,CF3,CF3;Alkyl_Chain,9.029440235613202e-20,6.137303260976871e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,8,0,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,21,13,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,22,14,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,17,9,Anion,C,CF3,CF3;Alkyl_Chain,9.029440235613202e-20,6.137303260976871e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,18,10,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,19,11,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,20,12,Anion,F,CF3,CF3,-1.6101691008804098e-19,3.49967218323509e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,10,2,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,1.0725699451214775e-19,6.793277649258853e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,11,3,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-3.774908001762043e-19,4.650833333837055e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,12,4,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-3.774908001762043e-19,4.650833333837055e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,14,6,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,1.0725698158745068e-19,6.793277649258853e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,15,7,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-3.7749077432681017e-19,4.650833333837055e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,-3.7749077432681017e-19,4.650833333837055e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,13,5,Anion,N,Sulfonimide_N,Sulfonimide_N,-2.0060364162981215e-19,3.767393065896999e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,24,1,Refri,C,CF3,CF3;Alkyl_Chain,9.769560734929877e-20,5.759505059805527e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,23,0,Refri,F,CF3,CF3,-1.5910312434332299e-19,3.5482716291619947e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,25,2,Refri,F,CF3,CF3,-1.5910312434332299e-19,3.5482716291619947e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,26,3,Refri,F,CF3,CF3,-1.5910312434332299e-19,3.5482716291619947e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,29,6,Refri,C,CF3,CF3;Alkyl_Chain,9.769562673634437e-20,5.759505059805527e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,30,7,Refri,F,CF3,CF3,-1.5910315019271713e-19,3.548271887655936e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,31,8,Refri,F,CF3,CF3,-1.5910315019271713e-19,3.548271887655936e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,32,9,Refri,F,CF3,CF3,-1.5910315019271713e-19,3.548271887655936e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,27,4,Refri,C,Alkene_C=C,Alkene_C=C,-2.1260251680035323e-19,4.9483319430690485e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,44,28,5,Refri,C,Alkene_C=C,Alkene_C=C,-2.126025297250503e-19,4.9483319430690485e-19
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,4,4,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.0041234251111745834,0.0045118313282728195
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,5,5,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.004728941712528467,0.004766747355461121
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,6,6,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.004371943883597851,0.004406876862049103
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,2,2,Cation,N,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt,-0.003464450826868415,0.0037204090040177107
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,3,3,Cation,C,Imidazolium_Ring,Imidazolium_Ring;Imidazolium_Alt;Aromatic_C,0.00478778500109911,0.00482458621263504
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,0,0,Cation,C,Alkyl_Chain,Alkyl_Chain,0.0037689441815018654,0.0038889539428055286
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,1,1,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.0009336905204690993,0.0010586571879684925
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,7,7,Cation,C,Alkyl_Chain,Alkyl_Chain,-0.000829835538752377,0.0009572398848831654
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,9,1,Anion,C,CF3,CF3;Alkyl_Chain,0.005960822105407715,0.006143338978290558
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,8,0,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,21,13,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,22,14,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,17,9,Anion,C,CF3,CF3;Alkyl_Chain,0.005960822105407715,0.006143338978290558
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,18,10,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,19,11,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,20,12,Anion,F,CF3,CF3,-0.0021491502411663532,0.002338293008506298
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,10,2,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-0.007185860071331263,0.007277160882949829
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,11,3,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.004311615601181984,0.0044909194111824036
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,12,4,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.004311615601181984,0.0044909194111824036
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,14,6,Anion,S,Sulfonyl_SO2,Sulfonyl_SO2,-0.007185860071331263,0.007277160882949829
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,15,7,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.004311615601181984,0.0044909194111824036
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,16,8,Anion,O,Sulfonyl_SO2,Sulfonyl_SO2,0.004311615601181984,0.0044909194111824036
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,13,5,Anion,N,Sulfonimide_N,Sulfonimide_N,0.00407043844461441,0.0041075944900512695
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,24,1,Refri,C,CF3,CF3;Alkyl_Chain,0.005414826329797506,0.005703444126993418
Case4_R1336mzz_Stereo,[emim]__[Tf2N]__R1336mzz(Z)__332.9__0.18,45,23,0,Refri,F,CF3,CF3,-0.0027337917126715183,0.002780800685286522
